id,title,year,abstract,cited_by_count
https://openalex.org/W2046477362,Horizontal equity in health care utilization evidence from three high-income Asian economies,2006,,324
https://openalex.org/W2120915820,The Value Relevance of Nonfinancial Measures of Air Pollution in the Electric Utility Industry,2000,"This study examines the relation between the market value of equity and nonfinancial pollution measures (sulfur dioxide emissions) that capture firms' exposure to future environmental liabilities. I find that a nonfinancial pollution proxy is value-relevant for high-polluting electric utilities targeted for air pollution abatement by Phase One of the 1990 Clean Air Act Amendments (CAAA). On average, these utilities' exposure to (unbooked) future environmental liabilities decreased their mean 1990 share price by 16 percent. Moreover, the value relevance of the nonfinancial pollution proxy (1) increased in response to the passage of the stringent 1990 CAAA environmental legislation, and then (2) declined as the market subsequently reduced estimated compliance costs in response to changing economic and technological factors. Utilities not targeted by Phase One of the 1990 CAAA faced minimal exposure to future environmental liabilities and I find no significant relation between their pollution indicators and share prices. I also find that investors in the high-polluting rate-regulated utilities that were targeted by Phase One positively value a favorable regulatory climate.",324
https://openalex.org/W2157813537,Leadership for Social Justice and Equity: Evaluating a Transformative Framework and Andragogy,2006,"Purpose: This study explores the effects of an alternative, transformative andragogy (i.e., the art and science of helping others to learn) designed to be responsive to the challenges of preparing educational leaders committed to social justice and equity. Design: Within the context of preparation programs, the three theoretical perspectives of adult learning theory, transformative learning theory, and critical social theory are interwoven with the three andragogical processes of critical reflection, rational discourse, and policy praxis to form an alternative, transformative framework. Forty graduate students of educational administration (two cohorts of preservice leaders) participated in this study. Quantitative methods are used to assess the possible effects of transformative learning strategies on preservice leaders' attitudes toward issues of diversity in education. Qualitative research methods are then employed to further explore the possible effects of andragogical approaches on preservice leaders' personal beliefs and their reported ability to connect theory to practice. Findings: Findings indicate that participation in transformative learning processes and strategies can increase students' perceived growth in awareness, acknowledgement, and action toward social justice. Implications: The strategies used were created to help future leaders develop as transformative, reflective scholars and practitioners actively engaged in political, emancipatory interests. By participating in a number of assignments requiring the examination of ontological and epistemological assumptions, values and beliefs, context and experience, and competing worldviews, transformation is possible.",324
https://openalex.org/W3122795471,Auditor Choice in Politically Connected Firms,2013,"ABSTRACT We extend recent research on the links between political connections and financial reporting by examining the role of auditor choice. Our evidence that public firms with political connections are more likely to appoint a Big 4 auditor supports the intuition that insiders in these firms are eager to improve accounting transparency to convince outside investors that they refrain from exploiting their connections to divert corporate resources. In evidence consistent with another prediction, we find that this link is stronger for connected firms with ownership structures conducive to insiders seizing private benefits at the expense of minority investors. We also find that the relation between political connections and auditor choice is stronger for firms operating in countries with relatively poor institutional infrastructure, implying that tough external monitoring by Big 4 auditors becomes more valuable for preventing diversion in these situations. Finally, we report that connected firms with Big 4 auditors exhibit less earnings management and enjoy greater transparency, higher valuations, and cheaper equity financing.",324
https://openalex.org/W3123625569,Momentum Trading by Institutions,2002,"We document the equity trading practices of approximately 1,200 institutions from the third quarter of 1987 through the third quarter of 1995. We decompose trading by institutions into the initiation of new positions (entry), the termination of previous positions (exit), and adjustments to ongoing holdings. Institutions act as momentum traders when they enter stocks but as contrarian traders when they exit or make adjustments to ongoing holdings. We find significant differences in trading practices among different types of institutions.",324
https://openalex.org/W2115839797,Stock Market Volatility and Learning,2015,"ABSTRACT We show that consumption‐based asset pricing models with time‐separable preferences generate realistic amounts of stock price volatility if one allows for small deviations from rational expectations. Rational investors with subjective beliefs about price behavior optimally learn from past price observations. This imparts momentum and mean reversion into stock prices. The model quantitatively accounts for the volatility of returns, the volatility and persistence of the price‐dividend ratio, and the predictability of long‐horizon returns. It passes a formal statistical test for the overall fit of a set of moments provided one excludes the equity premium.",323
https://openalex.org/W2166450385,Generating global brand equity through corporate social responsibility to key stakeholders,2012,,323
https://openalex.org/W2626858704,"Implementing the “Sustainable Development Goals”: towards addressing three key governance challenges—collective action, trade-offs, and accountability",2017,,323
https://openalex.org/W3014681107,"Rights, interests and expectations: Indigenous perspectives on unrestricted access to genomic data",2020,,323
https://openalex.org/W3124047462,A New Measure of Disclosure Quality: The Level of Disaggregation of Accounting Data in Annual Reports,2015,"ABSTRACT We construct a new, parsimonious, measure of disclosure quality—disaggregation quality (DQ)—and offer validation tests. DQ captures the level of disaggregation of accounting data through a count of nonmissing Compustat line items, and reflects the extent of details in firms’ annual reports. Conceptually, DQ differs from existing disclosure measures in that it captures the “fineness” of data and is based on a comprehensive set of accounting line items in annual reports. Unlike existing measures, which are usually applicable for a subset of firms or are based on a subset of information items, DQ can be generated for the universe of Compustat industrial firms. We conduct three sets of validation tests by examining DQ's association with variables predicted by prior literature to be associated with information quality. DQ is negatively (positively) associated with analyst forecast dispersion (accuracy) and negatively associated with bid‐ask spreads and cost of equity. These associations continue to hold after we control for firm fundamentals. Taken together, results from this battery of validation tests are consistent with our measure capturing disclosure quality.",323
https://openalex.org/W3126088862,Optimal versus Naive Diversification: How Inefficient Is the 1/N Portfolio Strategy?,2011,"This chapter evaluates the out-of-sample performance of the sample-based mean-variance model, and its extensions designed to reduce estimation error, relative to the naive 1/N portfolio. Of the fourteen models the chapter evaluates across seven empirical datasets, none is consistently better than the 1/N rule in terms of Sharpe ratio, certainty-equivalent return, or turnover, which indicates that, out of sample, the gain from optimal diversification is more than offset by estimation error. Based on parameters calibrated to the US equity market, the analytical results and simulations show that the estimation window needed for the sample-based mean-variance strategy and its extensions to outperform the 1/N benchmark is around 3000 months for a portfolio with Twenty-five assets and about 6000 months for a portfolio with fifty assets. This suggests that there are still many “miles to go” before the gains promised by optimal portfolio choice can actually be realized out of sample.",323
https://openalex.org/W4285653522,Mutual Fund Performance and Flows during the COVID-19 Crisis,2020,"Abstract We present a comprehensive analysis of the performance and flows of U.S. actively managed equity mutual funds during the 2020 COVID-19 crisis. We find that most active funds underperform passive benchmarks during the crisis, contradicting a popular hypothesis. Funds with high sustainability ratings perform well, as do funds with high star ratings. Fund outflows surpass precrisis trends, but not dramatically. Investors favor funds that apply exclusion criteria and funds with high sustainability ratings, especially environmental ones. Our finding that investors remain focused on sustainability during this major crisis suggests they view sustainability as a necessity rather than a luxury good. Authors have furnished an Internet Appendix, which is available on the Oxford University Press Web site next to the link to the final published paper online.",323
https://openalex.org/W2122088182,Rural Health Care Access and Policy in Developing Countries,2015,"Compared to their urban counterparts, rural and remote inhabitants experience lower life expectancy and poorer health status. Nowhere is the worldwide shortage of health professionals more pronounced than in rural areas of developing countries. Sub-Saharan Africa (SSA) includes a disproportionately large number of developing countries; therefore, this article explores SSA in depth as an example. Using the conceptual framework of access to primary health care, sustainable rural health service models, rural health workforce supply, and policy implications, this article presents a review of the academic and gray literature as the basis for recommendations designed to achieve greater health equity. An alternative international standard for health professional education is recommended. Decision makers should draw upon the expertise of communities to identify community-specific health priorities and should build capacity to enable the recruitment and training of local students from underserviced areas to deliver quality health care in rural community settings.",322
https://openalex.org/W2138630966,Natural Expectations and Macroeconomic Fluctuations,2010,"A large body of empirical evidence suggests that beliefs systematically deviate from perfect rationality. Much of the evidence implies that economic agents tend to form forecasts that are excessively influenced by recent changes. We present a parsimonious quasi-rational model that we call natural expectations, which falls between rational expectations and (naïve) intuitive expectations. (Intuitive expectations are formed by running growth regressions with a limited number of right-hand-side variables, and this leads to excessively extrapolative beliefs in certain classes of environments). Natural expectations overstate the long-run persistence of economic shocks. In other words, agents with natural expectations turn out to form beliefs that don't sufficiently account for the fact that good times (or bad times) won't last forever. We embed natural expectations in a simple dynamic macroeconomic model and compare the simulated properties of the model to the available empirical evidence. The model's predictions match many patterns observed in macroeconomic and financial time series, such as high volatility of asset prices, predictable up-and-down cycles in equity returns, and a negative relationship between current consumption growth and future equity returns.",322
https://openalex.org/W3152562394,An observational study of engineering online education during the COVID-19 pandemic,2021,"The COVID-19 pandemic compelled the global and abrupt conversion of conventional face-to-face instruction to the online format in many educational institutions. Urgent and careful planning is needed to mitigate negative effects of pandemic on engineering education that has been traditionally content-centered, hands-on and design-oriented. To enhance engineering online education during the pandemic, we conducted an observational study at California State University, Long Beach (one of the largest and most diverse four-year university in the U.S.). A total of 110 faculty members and 627 students from six engineering departments participated in surveys and answered quantitative and qualitative questions to highlight the challenges they experienced during the online instruction in Spring 2020. Our results identified various issues that negatively influenced the online engineering education including logistical/technical problems, learning/teaching challenges, privacy and security concerns and lack of sufficient hands-on training. For example, more than half of the students indicated lack of engagement in class, difficulty in maintaining their focus and Zoom fatigue after attending multiple online sessions. A correlation analysis showed that while semi-online asynchronous exams were associated with an increase in the perceived cheating by the instructors, a fully online or open-book/open-note exams had an association with a decrease in instructor's perception of cheating. To address various identified challenges, we recommended strategies for educational stakeholders (students, faculty and administration) to fill the tools and technology gap and improve online engineering education. These recommendations are practical approaches for many similar institutions around the world and would help improve the learning outcomes of online educations in various engineering subfields. As the pandemic continues, sharing the results of this study with other educators can help with more effective planning and choice of best practices to enhance the efficacy of online engineering education during COVID-19 and post-pandemic.",322
https://openalex.org/W1570483996,Chapter 16 Are financial assets priced locally or globally?,2003,,321
https://openalex.org/W2132794516,Banks as patient fixed-income investors,2015,,321
https://openalex.org/W2286164342,Does uncertainty move the gold price? New evidence from a nonparametric causality-in-quantiles test,2016,,321
https://openalex.org/W3121372941,The Costs of Missing the Millennium Development Goal on Gender Equity,2004,,321
https://openalex.org/W3122826577,Market Segmentation and the Cost of Capital in International Equity Markets,2000,"Vihang R. Errunza, Darius P. Miller, Market Segmentation and the Cost of Capital in International Equity Markets, The Journal of Financial and Quantitative Analysis, Vol. 35, No. 4 (Dec., 2000), pp. 577-600",321
https://openalex.org/W3123102838,The Real Effects of Short-Selling Constraints,2015,"We use a regulatory experiment (Regulation SHO) that relaxes short-selling constraints on a random sample of U.S. stocks to test whether capital market frictions have an effect on stock prices and corporate decisions. We find that an increase in short-selling activity causes prices to fall, and that small firms react to these lower prices by reducing equity issues and investment. These results not only provide evidence that short-selling constraints affect asset prices, but also confirm that short-selling activity has a causal impact on financing and investment decisions.",321
https://openalex.org/W3208352570,"Climate change, risk factors and stock returns: A review of the literature",2021,,321
https://openalex.org/W1993015395,A systematic review of medical practice variation in OECD countries,2013,,320
https://openalex.org/W2137363648,Disasters Implied by Equity Index Options,2011,"ABSTRACT We use equity index options to quantify the distribution of consumption growth disasters. The challenge lies in connecting the risk‐neutral distribution of equity returns implied by options to the true distribution of consumption growth. First, we compare pricing kernels constructed from macro‐finance and option‐pricing models. Second, we compare option prices derived from a macro‐finance model to those we observe. Third, we compare the distribution of consumption growth derived from option prices using a macro‐finance model to estimates based on macroeconomic data. All three perspectives suggest that options imply smaller probabilities of extreme outcomes than have been estimated from macroeconomic data.",320
https://openalex.org/W2146649587,Is the 2007 U.S. Sub-Prime Financial Crisis So Different? An International Historical Comparison,2008,"Is the 2007-2008 U.S. sub-prime mortgage financial crisis truly a new and different phenomena? Our examination of the longer historical record finds stunning qualitative and quantitative parallels to 18 earlier post-war banking crises in industrialized countries. Specifically, the run-up in U.S. equity and housing prices (which, for countries experiencing large capital inflows, stands out as the best leading indicator in the financial crisis literature) closely tracks the average of the earlier crises. Another important parallel is the inverted v-shape curve for output growth the U.S. experienced as its economy slowed in the eve of the crisis. Among other indicators, the run-up in U.S. public debt and is actually somewhat below the average of other episodes, and its pre-crisis inflation level is also lower. On the other hand, the United States current account deficit trajectory is worse than average. A critical question is whether the U.S. crisis will prove similar to the most severe industrialized-country crises, in which case growth may fall significantly below trend for an extended period. Or will it prove like one of the milder episodes, where the recovery is relatively fast? Much will depend on how large the shock to the financial system proves to be and, to a lesser extent, on the efficacy of the subsequent policy response.",320
https://openalex.org/W2159384300,Investing with Prejudice: the Relationship Between Women's Presence on Company Boards and Objective and Subjective Measures of Company Performance,2009,"This paper presents a comprehensive archival examination of FTSE 100 companies in the period 2001–2005, focusing on the relationship between the presence of women on company boards and both accountancy‐based and stock‐based measures of company performance. Consistent with work by Adams, Gupta and Leeth this analysis reveals that there was no relationship between women's presence on boards and ‘objective’ accountancy‐based measures of performance (return on assets, return on equity). However, consistent with ‘glass cliff’ research there was a negative relationship between women's presence on boards and ‘subjective’ stock‐based measures of performance. Companies with male‐only boards enjoyed a valuation premium of 37% relative to firms with a woman on their board. Results support claims that women are found on the boards of companies that are perceived to be performing poorly and that their presence on boards can lead to the devaluation of companies by investors. Yet the findings also indicate that perceptions and investment are not aligned with the underlying realities of company performance.",320
https://openalex.org/W3121596738,How Are Earnings Managed? An Examination of Specific Accruals*,2004,"Abstract There is relatively little evidence on the specific accruals used to manage earnings. This paper examines this issue by considering the use of specific accruals in three earnings‐management contexts: equity offerings, management buyouts, and firms avoiding earnings decreases. We argue that the costs of managing earnings through different income statement items vary and that the benefits of earnings management through each of these items depend on the context. We thus make differential predictions regarding which specific accrual will be used to manage earnings in each of the three contexts we consider. To measure earnings management for specific accruals, we develop performance‐matched measures to capture the unexpected component of accounts receivable, inventory, accounts payable, accrued liabilities, depreciation expense, and special items. Consistent with our predictions, we find that firms issuing equity appear to prefer managing earnings upward by accelerating revenue recognition. Specifically, we find that accounts receivable for these firms are unexpectedly high. Conversely, for the management buyout context, we predict and find unexpected accounts receivable to be negative. For firms trying to avoid reporting an earnings decrease, we expect firms to be less concerned with earnings persistence and therefore more likely to use more transitory, and less costly, items to achieve their goal. We find that special items are significantly more positive for this group. This paper provides a further step toward understanding how the incentives behind earnings management affect the method used to achieve earnings goals, and it illustrates the usefulness of examining individual accruals in specific contexts.",320
https://openalex.org/W3122086753,Information Conveyed in Hiring Announcements of Senior Executives Overseeing Enterprise-Wide Risk Management Processes,2008,"Enterprise risk management (ERM) is the process of analyzing the portfolio of risks facing the enterprise to ensure that the combined effect of such risks is within an acceptable tolerance. While more firms are adopting ERM, little academic research exists about the costs and benefits of ERM. Proponents of ERM claim that ERM is designed to enhance shareholder value; however, portfolio theory suggests that costly ERM implementation would be unwelcome by shareholders who can use less costly diversification to eliminate idiosyncratic risk. This study examines equity market reactions to announcements of appointments of senior executive officers overseeing the enterprise's risk management processes. Based on a sample of 120 announcements from 1992-2003, we find that the univariate average two-day market response is not significant, suggesting that a general definitive statement about the benefit or cost of implementing ERM is not possible. However, our multiple regression analysis reveals that there are significant relations between the magnitude of equity market returns and certain firm specific characteristics. For nonfinancial firms, announcement period returns are positively associated with firm size and the volatility of prior periods' reported earnings and negatively associated with leverage and the extent of cash on hand relative to liabilities. For financial firms, however, there are fewer statistical associations between announcement returns and firm characteristics. These results suggest that the costs and benefits of ERM are firm-specific.",320
https://openalex.org/W3122467629,Are Observed Capital Structures Determined by Equity Market Timing?,2006,"Abstract Contrary to Baker and Wurgler (2002), I find that the importance of historical average market-to-book ratios in leverage regressions is not due to past equity market timing. Although equity transactions may be timed to equity market conditions, they do not have significant long lasting effects on capital structure. Debt transactions exhibit timing patterns that are unlikely to induce a negative relation between market-to-book ratios and leverage. I also find that historical average market-to-book ratios have significant effects on current financing and investment decisions, implying that they contain information about growth opportunities not captured by current market-to-book ratios.",320
https://openalex.org/W4305071831,"Challenges and recommendations for wearable devices in digital health: Data quality, interoperability, health equity, fairness",2022,"Wearable devices are increasingly present in the health context, as tools for biomedical research and clinical care. In this context, wearables are considered key tools for a more digital, personalised, preventive medicine. At the same time, wearables have also been associated with issues and risks, such as those connected to privacy and data sharing. Yet, discussions in the literature have mostly focused on either technical or ethical considerations, framing these as largely separate areas of discussion, and the contribution of wearables to the collection, development, application of biomedical knowledge has only partially been discussed. To fill in these gaps, in this article we provide an epistemic (knowledge-related) overview of the main functions of wearable technology for health: monitoring, screening, detection, and prediction. On this basis, we identify 4 areas of concern in the application of wearables for these functions: data quality, balanced estimations, health equity, and fairness. To move the field forward in an effective and beneficial direction, we present recommendations for the 4 areas: local standards of quality, interoperability, access, and representativity.",320
https://openalex.org/W2026122661,The Relation Between Insider‐Trading Restrictions and Executive Compensation,2003,"abstract In this study I investigate the relation between firm‐level insider‐trading restrictions and executive compensation. Using a trading‐window proxy for the existence of such restrictions, I test predictions that insiders will demand compensation for these restrictions and that firms will need to increase incentives to restricted insiders. I find that firms that restrict insider trading pay a premium in total compensation relative to firms not restricting insider trading, after controlling for economic determinants of pay. Furthermore, these firms use more incentive‐based compensation and their insiders hold larger equity incentives relative to firms that do not restrict insider trading. These results hold after controlling for the endogenous decision to restrict insiders and are consistent with the notion that insider trading plays a role in rewarding and motivating executives.",319
https://openalex.org/W2526977554,Delayed Expected Loss Recognition and the Risk Profile of Banks,2015,"ABSTRACT This paper investigates the extent to which delayed expected loan loss recognition ( DELR ) is associated with greater vulnerability of banks to three distinct dimensions of risk: (1) stock market liquidity risk, (2) downside tail risk of individual banks, and (3) codependence of downside tail risk among banks. We hypothesize that DELR increases vulnerability to downside risk by creating expected loss overhangs that threaten future capital adequacy and by degrading bank transparency, which increases financing frictions and opportunities for risk‐shifting. We find that DELR is associated with higher correlations between bank‐level illiquidity and both aggregate banking sector illiquidity and market returns (i.e., higher liquidity risks) during recessions, suggesting that high DELR banks as a group may simultaneously face elevated financing frictions and enhanced opportunities for risk‐shifting behavior in crisis periods. With respect to downside risk, we find that during recessions DELR is associated with significantly higher risk of individual banks suffering severe drops in their equity values, where this association is magnified for banks with low capital levels. Consistent with increased systemic risk, we find that DELR is associated with significantly higher codependence between downside risk of individual banks and downside risk of the banking sector. We theorize that downside risk vulnerability at the individual bank level can translate into systemic risk by virtue of DELR creating a common source of risk vulnerability across high DELR banks simultaneously, which leads to risk codependence among banks and systemic effects from banks acting as part of a herd.",319
https://openalex.org/W3020924315,Addressing Equity in Telemedicine for Chronic Disease Management During the Covid-19 Pandemic,2020,"The coronavirus crisis exposes disparities in access to care for vulnerable populations, particularly with respect to telemedicine. There is, however, an opportunity, as payers and providers are te...",319
https://openalex.org/W3036401335,Social Vulnerability and Equity: The Disproportionate Impact of <scp>COVID</scp>‐19,2020,"As the architect of racial disparity, racism shapes the vulnerability of communities. Socially vulnerable communities are less resilient in their ability to respond to and recover from natural and human-made disasters compared with resourced communities. This essay argues that racism exposes practices and structures in public administration that, along with the effects of COVID-19, have led to disproportionate infection and death rates of Black people. Using the Centers for Disease Control and Prevention's Social Vulnerability Index, the authors analyze the ways Black bodies occupy the most vulnerable communities, making them bear the brunt of COVID-19's impact. The findings suggest that existing disparities exacerbate COVID-19 outcomes for Black people. Targeted universalism is offered as an administrative framework to meet the needs of all people impacted by COVID-19.",319
https://openalex.org/W1847833993,Going Public: The Theory and Evidence on How Companies Raise Equity Finance,2001,"Revised edition surveys and synthesizes the academic research on initial public offerings (IPOs), drawing evidence from different countries. Introduces the main stages involved in conducting an IPO. Focuses on explaining three puzzling empirical regularities: first-day trading prices of IPOs typically exceed the price at which shares were offered to investors; there are cycles both in the extent of such underpricing and in the volume of IPOs over time; and the long-run performance of IPOs seems to be poor. Summarizes the asymmetric information literature on the underpricing of IPOs. Considers institutional reasons why firms may wish, or be forced, to underprice their IPOs. Examines two models that draw attention to ownership and control and use agency-cost considerations to rationalize the underpricing phenomenon. Assesses theoretical explanations for the tendency of new issues to underperform in the long run, considering suggestions that it is an equilibrium phenomenon arising from asymmetric information or institutional peculiarities; the result of irrational behavior by the investing public; or an illusion arising from problems in measurement or methodology. Addresses privatizations as a particular class of IPOs. Identifies which classes of theories provide the most insights and speculates on possible future developments in the way firms go public and on the roles of the intermediaries involved in the IPO process. Jenkinson is Reader in Business Economics at the Said Business School and Fellow of Keble College at Oxford University. Ljungqvist is Assistant Professor of Finance at the Stern School of Business at New York University. Index",318
https://openalex.org/W1972253660,Higher education and the achievement (and/or prevention) of equity and social justice,2008,,318
https://openalex.org/W2580366914,Using Cost-Effectiveness Analysis to Address Health Equity Concerns,2017,"This articles serves as a guide to using cost-effectiveness analysis (CEA) to address health equity concerns. We first introduce the ""equity impact plane,"" a tool for considering trade-offs between improving total health-the objective underpinning conventional CEA-and equity objectives, such as reducing social inequality in health or prioritizing the severely ill. Improving total health may clash with reducing social inequality in health, for example, when effective delivery of services to disadvantaged communities requires additional costs. Who gains and who loses from a cost-increasing health program depends on differences among people in terms of health risks, uptake, quality, adherence, capacity to benefit, and-crucially-who bears the opportunity costs of diverting scarce resources from other uses. We describe two main ways of using CEA to address health equity concerns: 1) equity impact analysis, which quantifies the distribution of costs and effects by equity-relevant variables, such as socioeconomic status, location, ethnicity, sex, and severity of illness; and 2) equity trade-off analysis, which quantifies trade-offs between improving total health and other equity objectives. One way to analyze equity trade-offs is to count the cost of fairer but less cost-effective options in terms of health forgone. Another method is to explore how much concern for equity is required to choose fairer but less cost-effective options using equity weights or parameters. We hope this article will help the health technology assessment community navigate the practical options now available for conducting equity-informative CEA that gives policymakers a better understanding of equity impacts and trade-offs.",318
https://openalex.org/W2802385597,Achieving Gender Equity in Physician Compensation and Career Advancement: A Position Paper of the American College of Physicians,2018,"Women comprise more than one third of the active physician workforce, an estimated 46% of all physicians-in-training, and more than half of all medical students in the United States. Although progress has been made toward gender diversity in the physician workforce, disparities in compensation exist and inequities have contributed to a disproportionately low number of female physicians achieving academic advancement and serving in leadership positions. Women in medicine face other challenges, including a lack of mentors, discrimination, gender bias, cultural environment of the workplace, imposter syndrome, and the need for better work-life integration. In this position paper, the American College of Physicians summarizes the unique challenges female physicians face over the course of their careers and provides recommendations to improve gender equity and ensure that the full potential of female physicians is realized.",318
https://openalex.org/W2895004107,A Systematic Review of Access to Rehabilitation for People with Disabilities in Low- and Middle-Income Countries,2018,"Rehabilitation seeks to optimize functioning of people with impairments and includes a range of specific health services-diagnosis, treatment, surgery, assistive devices, and therapy. Evidence on access to rehabilitation services for people with disabilities in low- and middle-income countries (LMICs) is limited. A systematic review was conducted to examine this in depth. In February 2017, six databases were searched for studies measuring access to rehabilitation among people with disabilities in LMICs. Eligible measures of access to rehabilitation included: use of assistive devices, use of specialist health services, and adherence to treatment. Two reviewers independently screened titles, abstracts, and full texts. Data was extracted by one reviewer and checked by a second. Of 13,048 screened studies, 77 were eligible for inclusion. These covered a broad geographic area. 17% of studies measured access to hearing-specific services; 22% vision-specific; 31% physical impairment-specific; and 44% measured access to mental impairment-specific services. A further 35% measured access to services for any disability. A diverse range of measures of disability and access were used across studies making comparability difficult. However, there was some evidence that access to rehabilitation is low among people with disabilities. No clear patterns were seen in access by equity measures such as age, locality, socioeconomic status, or country income group due to the limited number of studies measuring these indicators, and the range of measures used. Access to rehabilitation services was highly variable and poorly measured within the studies in the review, but generally shown to be low. Far better metrics are needed, including through clinical assessment, before we have a true appreciation of the population level need for and coverage of these services.",318
https://openalex.org/W3122348317,Information asymmetry and firms’ credit market access: Evidence from Moody's credit rating format refinement,2009,,318
https://openalex.org/W1952652126,Characterising the financial cycle : don't lose sight of the medium term!,2012,"We characterise empirically the financial cycle using two approaches: analysis of turning points and frequency-based filters. We identify the financial cycle with the medium-term component in the joint fluctuations of credit and property prices; equity prices do not fit this picture well. We show that financial cycle peaks are very closely associated with financial crises and that the length and amplitude of the financial cycle have increased markedly since the mid-1980s. We argue that this reflects, in particular, financial liberalisation and changes in monetary policy frameworks. So defined, the financial cycle is much longer than the traditional business cycle. Business cycle recessions are much deeper when they coincide with the contraction phase of the financial cycle. We also draw attention to the ""unfinished recession"" phenomenon: policy responses that fail to take into account the length of the financial cycle may help contain recessions in the short run but at the expense of larger recessions down the road.",317
https://openalex.org/W1957804468,Financial resource availability and corporate social responsibility expenditures in a sub‐Saharan economy: The institutional difference hypothesis,2013,"Studies done in developed economies have demonstrated a positive relationship between financial resource availability and CSR . Arguments that we term the Institutional Difference Hypothesis ( IDH ) drawn from the institutional literature, however, suggest that institutional differences between developed and developing economies are likely to result in different CSR implications. Integrating the logic of IDH with insights from slack resources theory, we argue that there exists a negative relationship between financial resource availability and CSR expenditures for firms in G hana, a sub‐ S aharan A frican emerging economy. We use lagged data from the G hana I nvestment P romotion C entre and find that Return on Sales, Return on Equity, and Net Profitability were consistently associated with lower CSR expenditures. We highlight the implications of our findings for research and managers . Copyright © 2013 John Wiley &amp; Sons, Ltd.",317
https://openalex.org/W2082172232,The Role of Accounting in the Design of CEO Equity Compensation,2007,"We examine the role of accounting in CEO equity compensation design. For a sample of ExecuComp firms in 1995–2001, we find that financial reporting concerns are positively related to stock option use and total compensation, and negatively related to the use of restricted stock. We confirm our findings by examining changes in CEO compensation in firms that begin expensing options in 2002 or 2003. We find that these firms reduce their option use and increase their restricted stock use after starting to expense options but exhibit no decrease in total compensation. Taken together, our analyses suggest that favorable accounting treatment for options led to a higher use of options and lower use of restricted stock than would have been the case absent accounting considerations.",317
https://openalex.org/W2144971385,"Outcomes, Process, and Trust of Civil Servants",2011,"The contemporary performance movement has tended to assume that a key to restoring public trust in civil servants lies in a focus on outcomes or results. But there is growing evidence from various fields that trust in people and institutions of authority often depends more on process (such as fairness and equity) than on outcomes. This finding that process matters in the formation of trust judgments appears across a wide range of settings (police, courts, work places), yet it has not been adequately recognized in the public administration literature and rhetoric on government performance—especially in an era of outcomes-based, results-driven government. Using data from the International Social Survey Program (ISSP), the World Bank Governance Indicators, and the UN Human Development Index, this article empirically examines the relative influence of process versus outcomes on the perceived trustworthiness of civil servants. Individual-level structural equation models are tested for the United States as well as all 33 countries in the ISSP. Country-level path models are tested using both World Bank/UN indicators and aggregated ISSP survey data. Results show that process has a consistently large effect on trust of civil servants, in some models several times larger than the effect of outcomes on trust. Although it has methodological limitations, this study should at least encourage more theoretical and empirical attention to government process, and not just outcomes, as a factor in explaining citizens' trust of civil servants.",317
https://openalex.org/W3123391742,Do after-tax returns affect mutual fund inflows?,2002,,317
https://openalex.org/W3125459544,Egalitarianism and international investment,2011,,317
https://openalex.org/W182548743,No Shortcuts to Power: African Women in Politics and Policy Making,2003,"* Contents * Preface * 1. Introduction: Women in Power in Uganda and South Africa - Anne Marie Goetz and Shireen Hassim * 2. Women's Political Effectiveness - A Conceptual Framework - Anne Marie Goetz * 3. Representation, participation and democratic effectiveness: Feminist challenges to representative democracy in South Africa - Shireen Hassim * 4. The Problem with Patronage: Constraints on Women's Political Effectiveness in Uganda - Anne Marie Goetz * 5. The Politics of Engagement: Women Transforming the Policy Process - Domestic Violence Legislation in South Africa - Sheila Meintjes * 6. The 'Lost Clause' - The Campaign to Advance Women's Property Rights in the Uganda 1998 Land Act - Sheila Kawamara-Mishambi and Irene Ovonji-Odida * 7. Democratising local government: Problems and opportunities in the advancement of gender equality - Likhapha Mbatha * 8. Gender Equity and Local Democracy in Contemporary Uganda: Addressing the Challenge of Women's Political Effectiveness in Local Government - Josephine Ahikire",316
https://openalex.org/W2096350458,Toward a Fourth Generation of Disparities Research to Achieve Health Equity,2011,"Achieving health equity, driven by the elimination of health disparities, is a goal of Healthy People 2020. In recent decades, the improvement in health status has been remarkable for the U.S. population as a whole. However, racial and ethnic minority populations continue to lag behind whites with a quality of life diminished by illness from preventable chronic diseases and a life span cut short by premature death. We examine a conceptual framework of three generations of health disparities research to understand (a) data trends, (b) factors driving disparities, and (c) solutions for closing the gap. We propose a new, fourth generation of research grounded in public health critical race praxis, utilizing comprehensive interventions to address race, racism, and structural inequalities and advancing evaluation methods to foster our ability to eliminate disparities. This new generation demands that we address the researcher's own biases as part of the research process.",316
https://openalex.org/W2157527617,Towards health equity: a framework for the application of proportionate universalism,2015,"INTRODUCTION: The finding that there is a social gradient in health has prompted considerable interest in public health circles. Recent influential works describing health inequities and their causes do not always argue cogently for a policy framework that would drive the most appropriate solutions differentially across the social gradient This paper aims to develop a practice heuristic for proportionate universalism. METHODS: Through a review the proposed heuristic integrates evidence from welfare state and policy research, the literature on universal and targeted policy frameworks, and a multi-level governance approach that adopts the principle of subsidiarity. RESULTS: The proposed heuristic provides a more-grained analysis of different policy approaches, integral for operationalizing the concept of proportionate universalism. CONCLUSION: The proposed framework would allow governments at all levels, social policy developers and bureaucrats, public health professionals and activists to consider the appropriateness of distinctive policy objectives across distinctive population needs within universal welfare state principles.",316
